Incident Id,Date of Arrest,Time of Arrest,Primary Charge,Arrestee's Age,Arrestee's Race,Arrestee's Gender,Type of Arrest,Drugs or Alcohol Present,Weapon Present
37286,2017-05-19,16:44,OTHER,27.0,W,M,SUMMONED/CITED,N,UNARMED
37285,2017-05-19,21:46,ALCOHOL,51.0,B,M,SUMMONED/CITED,Y,UNARMED
37287,2017-05-20,0:41,DRUGS,25.0,B,M,ON VIEW,Y,UNARMED
37292,2017-05-20,21:42,TRESPASSING,54.0,B,M,SUMMONED/CITED,Y,UNARMED
37297,2017-05-22,14:13,OTHER,23.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37309,2017-05-24,4:14,DRUGS,31.0,W,M,SUMMONED/CITED,Y,UNARMED
37312,2017-05-24,12:33,ALCOHOL,50.0,W,F,ON VIEW,Y,UNARMED
37315,2017-05-26,6:54,FAIL TO APPEAR,47.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37319,2017-05-27,16:38,ALCOHOL,60.0,B,M,SUMMONED/CITED,Y,UNARMED
37335,2017-05-30,16:11,LARCENY,28.0,B,M,ON VIEW,N,UNARMED
37337,2017-05-30,17:29,ASSAULT,25.0,B,M,ON VIEW,Y,UNARMED
37341,2017-06-01,7:54,FAIL TO APPEAR,55.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37348,2017-06-02,8:47,TRESPASSING,52.0,B,M,ON VIEW,Y,UNARMED
37350,2017-06-03,0:38,FAIL TO APPEAR,38.0,W,M,ON VIEW,Y,UNARMED
37352,2017-06-04,0:45,OTHER,20.0,W,M,SUMMONED/CITED,N,UNARMED
37353,2017-06-04,2:08,ALCOHOL,22.0,W,M,SUMMONED/CITED,Y,UNARMED
37365,2017-06-07,0:36,TRESPASSING,60.0,B,M,SUMMONED/CITED,Y,UNARMED
37370,2017-06-08,0:52,TRESPASSING,32.0,B,M,ON VIEW,N,UNARMED
37376,2017-06-08,21:11,TRESPASSING,38.0,B,M,SUMMONED/CITED,N,UNARMED
37377,2017-06-09,6:36,ASSAULT,22.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37391,2017-06-11,17:35,ASSAULT,18.0,W,F,ON VIEW,N,UNARMED
37400,2017-06-14,3:43,DWI,32.0,W,F,ON VIEW,Y,UNARMED
37401,2017-06-14,14:12,DRUGS,22.0,W,M,SUMMONED/CITED,U,UNARMED
37405,2017-06-15,1:28,DWI,22.0,W,F,ON VIEW,Y,UNARMED
37406,2017-06-15,6:08,FAIL TO APPEAR,19.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37407,2017-06-15,12:45,FAIL TO APPEAR,51.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37408,2017-06-15,16:40,OTHER,31.0,W,M,SUMMONED/CITED,N,HANDGUN
37411,2017-06-16,2:40,DWI,24.0,W,F,ON VIEW,Y,UNARMED
37412,2017-06-16,12:23,TRESPASSING,48.0,B,M,SUMMONED/CITED,Y,UNARMED
37414,2017-06-17,1:48,DWI,25.0,W,M,ON VIEW,Y,UNARMED
37417,2017-06-17,21:11,OTHER,30.0,W,F,SUMMONED/CITED,N,UNARMED
37418,2017-06-18,2:01,DRUGS,42.0,B,M,SUMMONED/CITED,Y,UNARMED
37423,2017-06-19,20:30,ASSAULT,20.0,I,F,ON VIEW,N,UNARMED
37424,2017-06-20,4:50,OTHER,22.0,B,F,ON VIEW,Y,UNARMED
37428,2017-06-20,16:39,ASSAULT,50.0,B,M,ON VIEW,N,UNARMED
37434,2017-06-22,14:57,OTHER,45.0,B,M,ON VIEW,U,UNARMED
37440,2017-06-24,2:56,OTHER,37.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37443,2017-06-24,17:00,ALCOHOL,43.0,B,M,SUMMONED/CITED,Y,UNARMED
37446,2017-06-24,19:05,ALCOHOL,47.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37449,2017-06-26,17:43,LARCENY,59.0,W,M,SUMMONED/CITED,N,UNARMED
37452,2017-06-27,16:52,OTHER,44.0,W,F,ON VIEW,U,UNARMED
37463,2017-06-30,22:59,OTHER,44.0,B,M,SUMMONED/CITED,Y,UNARMED
37482,2017-07-04,11:30,FAIL TO APPEAR,24.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37484,2017-07-04,16:55,LARCENY,21.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37494,2017-07-07,4:45,TRESPASSING,47.0,B,M,ON VIEW,N,UNARMED
37503,2017-07-08,16:46,ALCOHOL,54.0,B,M,SUMMONED/CITED,Y,UNARMED
37510,2017-07-10,11:35,TRESPASSING,46.0,W,M,ON VIEW,Y,UNARMED
37528,2017-07-17,10:16,ALCOHOL,57.0,W,M,ON VIEW,Y,UNARMED
37529,2017-07-17,19:47,FAIL TO APPEAR,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37536,2017-07-20,1:54,DRUGS,19.0,B,M,ON VIEW,Y,UNARMED
37544,2017-07-24,22:33,DRUGS,27.0,B,F,SUMMONED/CITED,N,UNARMED
37551,2017-07-26,16:28,OTHER,50.0,B,M,ON VIEW,N,UNARMED
37550,2017-07-26,16:51,TRESPASSING,57.0,W,M,SUMMONED/CITED,Y,UNARMED
37549,2017-07-26,17:01,ALCOHOL,62.0,B,M,SUMMONED/CITED,Y,UNARMED
37555,2017-07-27,12:22,OTHER,57.0,W,M,ON VIEW,Y,UNARMED
37558,2017-07-29,2:42,ALCOHOL,26.0,W,M,SUMMONED/CITED,Y,UNARMED
37560,2017-07-29,22:29,OTHER,21.0,B,M,ON VIEW,Y,UNARMED
37569,2017-07-30,20:04,TRESPASSING,68.0,W,M,SUMMONED/CITED,N,UNARMED
37578,2017-08-01,19:19,ASSAULT,31.0,W,M,ON VIEW,N,UNARMED
37586,2017-08-03,12:17,ALCOHOL,63.0,W,M,SUMMONED/CITED,Y,UNARMED
37587,2017-08-03,14:30,OTHER,43.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37605,2017-08-07,16:22,DRUGS,46.0,W,M,SUMMONED/CITED,Y,UNARMED
37608,2017-08-09,14:22,LARCENY,18.0,W,F,SUMMONED/CITED,N,UNARMED
37611,2017-08-09,18:55,OTHER,47.0,W,F,ON VIEW,N,UNARMED
37617,2017-08-10,23:27,DWI,24.0,B,F,ON VIEW,Y,UNARMED
37626,2017-08-13,14:40,TRESPASSING,24.0,B,M,SUMMONED/CITED,U,UNARMED
37634,2017-08-14,15:21,LARCENY,35.0,W,M,ON VIEW,Y,UNARMED
37632,2017-08-15,0:49,ALCOHOL,58.0,B,M,SUMMONED/CITED,Y,UNARMED
37633,2017-08-15,8:16,TRESPASSING,60.0,B,M,SUMMONED/CITED,N,UNARMED
37641,2017-08-18,0:05,ALCOHOL,60.0,B,M,ON VIEW,Y,UNARMED
37646,2017-08-19,4:32,DWI,22.0,W,F,ON VIEW,Y,UNARMED
37653,2017-08-19,15:37,ASSAULT,40.0,W,F,ON VIEW,Y,UNARMED
37649,2017-08-20,0:55,OTHER,19.0,W,M,SUMMONED/CITED,Y,UNARMED
37657,2017-08-20,13:28,DRUGS,27.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37669,2017-08-22,22:54,OTHER,19.0,W,M,ON VIEW,U,UNARMED
37678,2017-08-24,23:43,OTHER,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37683,2017-08-25,21:31,ALCOHOL,30.0,B,F,SUMMONED/CITED,N,UNARMED
37685,2017-08-26,2:42,TRESPASSING,69.0,W,M,SUMMONED/CITED,N,UNARMED
37698,2017-08-27,2:15,LARCENY,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37697,2017-08-27,2:26,OTHER,69.0,W,M,ON VIEW,N,UNARMED
37702,2017-08-28,1:03,DRUGS,24.0,B,M,SUMMONED/CITED,Y,UNARMED
37703,2017-08-28,1:03,DRUGS,23.0,W,M,SUMMONED/CITED,Y,UNARMED
37710,2017-08-30,23:06,LARCENY,44.0,B,F,ON VIEW,Y,UNARMED
37711,2017-08-31,9:00,OTHER,27.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37724,2017-09-01,15:02,FAIL TO APPEAR,23.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37731,2017-09-04,1:28,DWI,31.0,W,M,ON VIEW,Y,UNARMED
37734,2017-09-04,12:00,OTHER,41.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37739,2017-09-06,1:13,OTHER,21.0,W,M,SUMMONED/CITED,Y,UNARMED
37750,2017-09-08,5:55,DWI,24.0,B,M,ON VIEW,Y,UNARMED
37751,2017-09-09,1:14,ASSAULT,31.0,B,F,ON VIEW,Y,UNARMED
37754,2017-09-09,2:36,ALCOHOL,30.0,B,M,ON VIEW,Y,UNARMED
37758,2017-09-09,22:54,DRUGS,21.0,W,M,SUMMONED/CITED,Y,UNARMED
37755,2017-09-10,12:39,TRESPASSING,60.0,B,M,ON VIEW,N,UNARMED
37761,2017-09-12,10:15,DRUGS,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37764,2017-09-14,8:11,ASSAULT,20.0,B,M,ON VIEW,U,UNARMED
37766,2017-09-14,15:55,OTHER,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37767,2017-09-14,21:24,OTHER,60.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37768,2017-09-15,2:00,FAIL TO APPEAR,58.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37772,2017-09-15,17:14,ALCOHOL,52.0,W,F,SUMMONED/CITED,Y,UNARMED
37781,2017-09-18,22:10,OTHER,25.0,H,M,ON VIEW,Y,UNARMED
37791,2017-09-20,18:30,OTHER,19.0,B,M,ON VIEW,N,UNARMED
37797,2017-09-22,0:10,FAIL TO APPEAR,36.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37801,2017-09-22,1:58,TRESPASSING,35.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37803,2017-09-23,4:09,OTHER,30.0,W,M,SUMMONED/CITED,Y,UNARMED
37816,2017-09-24,18:54,TRESPASSING,60.0,B,M,ON VIEW,Y,UNARMED
37813,2017-09-24,21:23,FAIL TO APPEAR,66.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37817,2017-09-24,22:17,ASSAULT,26.0,W,F,ON VIEW,N,UNARMED
37820,2017-09-25,15:08,LARCENY,47.0,B,M,SUMMONED/CITED,U,UNARMED
37825,2017-09-26,16:25,ALCOHOL,62.0,B,M,SUMMONED/CITED,Y,UNARMED
37836,2017-09-29,11:49,ALCOHOL,29.0,B,M,SUMMONED/CITED,Y,UNARMED
37854,2017-10-03,9:45,FAIL TO APPEAR,25.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37867,2017-10-07,18:19,ASSAULT,50.0,W,M,ON VIEW,Y,UNARMED
37871,2017-10-08,3:02,ALCOHOL,21.0,W,M,SUMMONED/CITED,Y,UNARMED
37881,2017-10-10,0:34,ALCOHOL,71.0,B,M,SUMMONED/CITED,Y,UNARMED
37884,2017-10-10,18:56,TRESPASSING,33.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
37894,2017-10-14,20:21,DRUGS,48.0,W,M,SUMMONED/CITED,Y,UNARMED
37897,2017-10-15,1:26,DWI,27.0,W,M,ON VIEW,Y,UNARMED
37900,2017-10-16,19:20,OTHER,32.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37901,2017-10-17,0:52,OTHER,31.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37914,2017-10-20,2:46,OTHER,39.0,B,M,SUMMONED/CITED,Y,HANDGUN
37920,2017-10-20,21:24,OTHER,57.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37927,2017-10-23,14:20,OTHER,35.0,B,M,SUMMONED/CITED,N,UNARMED
37928,2017-10-23,21:38,OTHER,55.0,W,M,ON VIEW,Y,UNARMED
37932,2017-10-25,14:11,FAIL TO APPEAR,32.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37933,2017-10-25,23:34,OTHER,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
37935,2017-10-26,13:12,TRESPASSING,48.0,W,M,ON VIEW,Y,UNARMED
37937,2017-10-27,2:10,TRESPASSING,47.0,B,M,SUMMONED/CITED,Y,UNARMED
37941,2017-10-27,14:41,FAIL TO APPEAR,52.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
37944,2017-10-28,2:54,DWI,36.0,W,M,ON VIEW,Y,UNARMED
37945,2017-10-28,6:56,DWI,27.0,B,M,ON VIEW,Y,UNARMED
37946,2017-10-28,7:14,OTHER,20.0,B,M,ON VIEW,Y,UNARMED
37948,2017-10-28,19:46,FAIL TO APPEAR,30.0,W,M,ON VIEW,Y,UNARMED
37985,2017-11-06,22:40,ALCOHOL,20.0,B,F,SUMMONED/CITED,Y,UNARMED
37990,2017-11-07,20:32,OTHER,32.0,B,M,ON VIEW,N,UNARMED
37998,2017-11-10,2:26,OTHER,25.0,W,M,ON VIEW,Y,HANDGUN
38003,2017-11-10,14:48,DRUGS,48.0,W,M,ON VIEW,Y,UNARMED
38001,2017-11-10,23:54,OTHER,50.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38004,2017-11-11,11:41,OTHER,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38009,2017-11-13,13:27,FAIL TO APPEAR,30.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38025,2017-11-19,3:33,DWI,53.0,W,M,ON VIEW,Y,UNARMED
38034,2017-11-20,10:25,TRESPASSING,54.0,B,M,SUMMONED/CITED,U,UNARMED
38039,2017-11-22,20:18,DRUGS,20.0,W,M,SUMMONED/CITED,Y,UNARMED
38042,2017-11-23,19:51,OTHER,41.0,W,F,ON VIEW,Y,UNARMED
38057,2017-11-28,11:20,OTHER,29.0,I,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38070,2017-12-02,0:46,TRESPASSING,35.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38079,2017-12-07,16:35,OTHER,33.0,W,F,SUMMONED/CITED,Y,UNARMED
38080,2017-12-08,21:48,LARCENY,35.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38085,2017-12-09,19:16,LARCENY,34.0,W,M,ON VIEW,Y,UNARMED
38086,2017-12-10,18:42,LARCENY,58.0,B,M,ON VIEW,U,UNARMED
38092,2017-12-13,12:30,OTHER,22.0,B,F,SUMMONED/CITED,U,UNARMED
38093,2017-12-13,15:49,OTHER,29.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38094,2017-12-14,2:44,DWI,23.0,W,M,ON VIEW,Y,UNARMED
38106,2017-12-17,5:29,DWI,26.0,W,M,ON VIEW,Y,UNARMED
38108,2017-12-18,12:52,LARCENY,35.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38109,2017-12-18,16:41,FAIL TO APPEAR,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38112,2017-12-19,7:02,ASSAULT,34.0,W,M,ON VIEW,Y,UNARMED
38113,2017-12-20,0:09,OTHER,58.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38119,2017-12-20,19:45,OTHER,28.0,W,F,ON VIEW,Y,UNARMED
38117,2017-12-20,20:03,FAIL TO APPEAR,46.0,B,M,ON VIEW,Y,UNARMED
38118,2017-12-20,23:45,ASSAULT,21.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38120,2017-12-21,4:40,OTHER,19.0,W,F,SUMMONED/CITED,Y,UNARMED
38125,2017-12-21,23:07,OTHER,40.0,W,M,SUMMONED/CITED,Y,UNARMED
38151,2017-12-31,0:41,DRUGS,24.0,B,F,SUMMONED/CITED,Y,UNARMED
38148,2017-12-31,1:28,DWI,40.0,W,M,ON VIEW,Y,UNARMED
38150,2017-12-31,17:46,ASSAULT,21.0,B,M,ON VIEW,N,UNARMED
38164,2018-01-02,16:02,OTHER,44.0,W,M,SUMMONED/CITED,N,UNARMED
38161,2018-01-02,16:15,LARCENY,35.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38162,2018-01-03,14:17,OTHER,49.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38167,2018-01-06,2:57,ALCOHOL,28.0,B,M,ON VIEW,Y,UNARMED
38169,2018-01-08,0:14,OTHER,24.0,B,M,ON VIEW,U,UNARMED
38172,2018-01-09,23:27,LARCENY,45.0,B,F,ON VIEW,N,UNARMED
38175,2018-01-10,22:34,OTHER,34.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38176,2018-01-11,1:48,LARCENY,32.0,B,F,SUMMONED/CITED,Y,UNARMED
38191,2018-01-14,22:12,DRUGS,23.0,B,F,SUMMONED/CITED,Y,UNARMED
38193,2018-01-15,7:10,OTHER,54.0,A,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38207,2018-01-22,1:36,LARCENY,33.0,W,F,SUMMONED/CITED,U,UNARMED
38218,2018-01-26,19:20,TRESPASSING,59.0,W,M,SUMMONED/CITED,Y,UNARMED
38221,2018-01-27,1:32,DRUGS,28.0,W,F,ON VIEW,Y,UNARMED
38234,2018-01-30,17:32,OTHER,18.0,B,M,ON VIEW,N,HANDGUN
38236,2018-01-31,22:49,OTHER,20.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38240,2018-02-02,17:04,TRESPASSING,44.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38241,2018-02-02,23:50,OTHER,24.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38254,2018-02-05,22:36,TRESPASSING,25.0,B,M,SUMMONED/CITED,Y,UNARMED
38256,2018-02-05,22:36,TRESPASSING,24.0,B,M,SUMMONED/CITED,Y,UNARMED
38259,2018-02-06,5:37,OTHER,30.0,B,M,ON VIEW,N,UNARMED
38270,2018-02-07,15:00,OTHER,25.0,B,M,ON VIEW,U,UNARMED
38267,2018-02-07,16:03,TRESPASSING,63.0,B,M,SUMMONED/CITED,N,UNARMED
38271,2018-02-08,4:59,DWI,28.0,W,M,ON VIEW,Y,UNARMED
38272,2018-02-08,16:54,ASSAULT,22.0,A,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38273,2018-02-09,2:19,DRUGS,28.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38276,2018-02-10,4:15,FAIL TO APPEAR,27.0,W,M,ON VIEW,N,UNARMED
38277,2018-02-10,14:30,LARCENY,47.0,B,F,SUMMONED/CITED,N,UNARMED
38279,2018-02-11,0:00,DRUGS,29.0,B,M,SUMMONED/CITED,Y,UNARMED
38280,2018-02-11,2:50,DWI,23.0,B,F,ON VIEW,Y,UNARMED
38281,2018-02-11,3:18,DWI,27.0,W,M,ON VIEW,Y,UNARMED
38288,2018-02-14,20:30,OTHER,40.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38294,2018-02-16,1:25,ALCOHOL,21.0,B,F,SUMMONED/CITED,Y,UNARMED
38295,2018-02-16,5:30,DWI,25.0,B,M,ON VIEW,Y,UNARMED
38309,2018-02-18,0:40,ALCOHOL,22.0,W,M,SUMMONED/CITED,Y,UNARMED
38308,2018-02-18,0:54,ALCOHOL,22.0,B,M,SUMMONED/CITED,Y,UNARMED
38312,2018-02-18,3:14,DRUGS,36.0,B,M,ON VIEW,Y,UNARMED
38319,2018-02-20,1:00,OTHER,22.0,W,M,SUMMONED/CITED,Y,UNARMED
38320,2018-02-20,10:08,ASSAULT,51.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38321,2018-02-20,21:45,OTHER,21.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38322,2018-02-21,12:21,ASSAULT,28.0,W,F,ON VIEW,Y,UNARMED
38341,2018-02-24,0:28,OTHER,22.0,B,M,ON VIEW,Y,UNARMED
38354,2018-02-26,5:07,ALCOHOL,37.0,W,M,SUMMONED/CITED,Y,UNARMED
38358,2018-02-27,4:35,OTHER,28.0,B,M,SUMMONED/CITED,U,UNARMED
38363,2018-03-01,0:59,OTHER,51.0,B,M,ON VIEW,U,UNARMED
38369,2018-03-03,14:28,ALCOHOL,37.0,W,M,ON VIEW,Y,UNARMED
38376,2018-03-05,10:09,OTHER,22.0,B,F,SUMMONED/CITED,N,UNARMED
38377,2018-03-07,3:26,LARCENY,26.0,B,F,ON VIEW,Y,UNARMED
38381,2018-03-07,18:24,OTHER,52.0,W,M,SUMMONED/CITED,Y,UNARMED
38386,2018-03-09,0:27,OTHER,29.0,B,M,SUMMONED/CITED,Y,UNARMED
38396,2018-03-14,3:25,OTHER,42.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38399,2018-03-14,13:35,LARCENY,34.0,W,F,ON VIEW,Y,UNARMED
38403,2018-03-16,1:04,LARCENY,52.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38404,2018-03-16,7:30,OTHER,28.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38422,2018-03-21,21:21,LARCENY,24.0,W,M,SUMMONED/CITED,U,UNARMED
38424,2018-03-22,17:05,TRESPASSING,45.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38426,2018-03-22,21:30,DRUGS,52.0,B,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38431,2018-03-23,18:02,TRESPASSING,37.0,W,M,SUMMONED/CITED,Y,UNARMED
38433,2018-03-24,1:21,DWI,20.0,W,M,ON VIEW,Y,UNARMED
38430,2018-03-24,4:38,DWI,28.0,W,F,ON VIEW,Y,UNARMED
38434,2018-03-25,14:16,OTHER,22.0,B,F,ON VIEW,N,UNARMED
38435,2018-03-25,23:47,OTHER,18.0,B,M,ON VIEW,N,UNARMED
38442,2018-03-27,10:52,FAIL TO APPEAR,68.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38444,2018-03-27,14:39,LARCENY,36.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38450,2018-03-28,23:50,OTHER,21.0,W,M,SUMMONED/CITED,Y,UNARMED
38452,2018-03-29,9:22,OTHER,36.0,W,M,ON VIEW,Y,UNARMED
38456,2018-03-30,2:11,DWI,31.0,B,M,ON VIEW,Y,UNARMED
38457,2018-03-30,10:34,ALCOHOL,53.0,W,M,SUMMONED/CITED,Y,UNARMED
38461,2018-03-30,15:00,DRUGS,38.0,B,M,ON VIEW,Y,UNARMED
38463,2018-03-30,17:47,LARCENY,19.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38466,2018-03-31,1:12,OTHER,25.0,B,M,SUMMONED/CITED,N,UNARMED
38483,2018-04-03,15:58,OTHER,43.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38484,2018-04-03,17:40,OTHER,34.0,B,M,ON VIEW,N,HANDGUN
38488,2018-04-04,4:45,ALCOHOL,37.0,W,M,SUMMONED/CITED,Y,UNARMED
38490,2018-04-04,12:42,ALCOHOL,53.0,B,M,SUMMONED/CITED,Y,UNARMED
38496,2018-04-05,12:25,ALCOHOL,63.0,B,M,SUMMONED/CITED,Y,UNARMED
38500,2018-04-06,10:55,ASSAULT,34.0,W,M,ON VIEW,Y,UNARMED
38502,2018-04-06,17:38,ASSAULT,45.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38503,2018-04-07,22:26,DRUGS,44.0,B,M,ON VIEW,Y,UNARMED
38510,2018-04-09,7:28,OTHER,56.0,B,F,SUMMONED/CITED,N,UNARMED
38515,2018-04-10,2:24,DRUGS,21.0,W,F,SUMMONED/CITED,U,UNARMED
38524,2018-04-13,18:03,OTHER,23.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38523,2018-04-14,7:20,LARCENY,25.0,B,F,SUMMONED/CITED,N,UNARMED
38529,2018-04-15,14:55,OTHER,24.0,W,F,ON VIEW,Y,UNARMED
38536,2018-04-16,19:12,DRUGS,59.0,B,F,ON VIEW,Y,UNARMED
38534,2018-04-16,21:29,OTHER,49.0,W,F,ON VIEW,U,UNARMED
38542,2018-04-19,23:52,LARCENY,26.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38553,2018-04-22,22:43,OTHER,26.0,W,M,ON VIEW,N,UNARMED
38557,2018-04-23,8:00,OTHER,32.0,B,F,SUMMONED/CITED,N,UNARMED
38558,2018-04-24,17:09,DRUGS,38.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38561,2018-04-25,3:04,OTHER,36.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38565,2018-04-26,1:39,DWI,26.0,W,M,ON VIEW,Y,UNARMED
38564,2018-04-26,1:54,DWI,25.0,W,F,ON VIEW,Y,UNARMED
38568,2018-04-26,6:10,DRUGS,28.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38566,2018-04-26,11:09,OTHER,37.0,B,M,SUMMONED/CITED,N,UNARMED
38570,2018-04-27,0:50,OTHER,21.0,B,M,SUMMONED/CITED,Y,UNARMED
38571,2018-04-27,3:16,OTHER,38.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38573,2018-04-27,15:33,ALCOHOL,41.0,W,M,SUMMONED/CITED,Y,UNARMED
38581,2018-04-28,18:16,ALCOHOL,53.0,B,M,ON VIEW,Y,UNARMED
38588,2018-04-28,21:38,ALCOHOL,37.0,W,M,SUMMONED/CITED,Y,UNARMED
38591,2018-04-30,0:44,OTHER,25.0,W,M,ON VIEW,U,UNARMED
38593,2018-04-30,10:30,OTHER,42.0,B,M,ON VIEW,N,UNARMED
38595,2018-04-30,13:12,DRUGS,34.0,B,M,SUMMONED/CITED,Y,UNARMED
38601,2018-04-30,14:09,FAIL TO APPEAR,19.0,W,F,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38610,2018-05-01,9:15,DRUGS,28.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38611,2018-05-02,9:54,ASSAULT,39.0,A,M,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED
38614,2018-05-02,17:30,OTHER,19.0,B,F,SUMMONED/CITED,N,UNARMED
38621,2018-05-03,16:59,FAIL TO APPEAR,37.0,W,M,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED
38629,2018-05-04,16:50,FAIL TO APPEAR,23.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
38632,2018-05-05,18:06,OTHER,53.0,B,M,ON VIEW,Y,UNARMED
38641,2018-05-05,19:00,ASSAULT,27.0,B,M,SUMMONED/CITED,N,UNARMED
38647,2018-05-05,20:00,DRUGS,24.0,W,M,ON VIEW,Y,HANDGUN
38638,2018-05-06,0:34,OTHER,26.0,B,M,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED
